bacteria,drug,region,year,failure_rate,p5,p95,source_quality,notes
amoxicillin_clavulanate,k_pneumoniae,europe,2019,0.315,0.22049999999999997,0.44099999999999995,clinical_trial_rwe,clinical_surveillance_2019
amoxicillin_clavulanate,k_pneumoniae,asia,2019,0.40249999999999997,0.28174999999999994,0.5634999999999999,clinical_trial_rwe,clinical_surveillance_2019
amoxicillin_clavulanate,k_pneumoniae,africa,2019,0.4375,0.30624999999999997,0.6124999999999999,clinical_trial_rwe,clinical_surveillance_2019
amoxicillin_clavulanate,k_pneumoniae,south_america,2019,0.385,0.26949999999999996,0.5389999999999999,clinical_trial_rwe,clinical_surveillance_2019
amoxicillin_clavulanate,k_pneumoniae,oceania,2019,0.308,0.21559999999999999,0.43119999999999997,clinical_trial_rwe,clinical_surveillance_2019
amoxicillin_clavulanate,k_pneumoniae,north_america,2020,0.306425,0.21449749999999998,0.42899499999999996,clinical_trial_rwe,clinical_surveillance_2020
amoxicillin_clavulanate,k_pneumoniae,europe,2020,0.32445,0.22711499999999998,0.45422999999999997,clinical_trial_rwe,clinical_surveillance_2020
amoxicillin_clavulanate,k_pneumoniae,asia,2020,0.41457499999999997,0.2902025,0.580405,clinical_trial_rwe,clinical_surveillance_2020
amoxicillin_clavulanate,k_pneumoniae,africa,2020,0.450625,0.3154375,0.630875,clinical_trial_rwe,clinical_surveillance_2020
amoxicillin_clavulanate,k_pneumoniae,south_america,2020,0.39655,0.27758499999999997,0.5551699999999999,clinical_trial_rwe,clinical_surveillance_2020
amoxicillin_clavulanate,k_pneumoniae,oceania,2020,0.31724,0.222068,0.444136,clinical_trial_rwe,clinical_surveillance_2020
amoxicillin_clavulanate,k_pneumoniae,north_america,2021,0.31535,0.220745,0.44149,clinical_trial_rwe,clinical_surveillance_2021
amoxicillin_clavulanate,k_pneumoniae,europe,2021,0.33390000000000003,0.23373,0.46746,clinical_trial_rwe,clinical_surveillance_2021
amoxicillin_clavulanate,k_pneumoniae,asia,2021,0.42665,0.29865499999999995,0.5973099999999999,clinical_trial_rwe,clinical_surveillance_2021
amoxicillin_clavulanate,k_pneumoniae,africa,2021,0.46375,0.324625,0.64925,clinical_trial_rwe,clinical_surveillance_2021
amoxicillin_clavulanate,k_pneumoniae,south_america,2021,0.4081,0.28567,0.57134,clinical_trial_rwe,clinical_surveillance_2021
amoxicillin_clavulanate,k_pneumoniae,oceania,2021,0.32648,0.228536,0.457072,clinical_trial_rwe,clinical_surveillance_2021
amoxicillin_clavulanate,k_pneumoniae,north_america,2022,0.32427500000000004,0.2269925,0.453985,clinical_trial_rwe,clinical_surveillance_2022
amoxicillin_clavulanate,k_pneumoniae,europe,2022,0.34335000000000004,0.240345,0.48069,clinical_trial_rwe,clinical_surveillance_2022
amoxicillin_clavulanate,k_pneumoniae,asia,2022,0.438725,0.3071075,0.614215,clinical_trial_rwe,clinical_surveillance_2022
amoxicillin_clavulanate,k_pneumoniae,africa,2022,0.47687500000000005,0.3338125,0.667625,clinical_trial_rwe,clinical_surveillance_2022
amoxicillin_clavulanate,k_pneumoniae,south_america,2022,0.41965,0.293755,0.58751,clinical_trial_rwe,clinical_surveillance_2022
amoxicillin_clavulanate,k_pneumoniae,oceania,2022,0.33572,0.235004,0.470008,clinical_trial_rwe,clinical_surveillance_2022
amoxicillin_clavulanate,k_pneumoniae,north_america,2023,0.3332,0.23323999999999998,0.46647999999999995,clinical_trial_rwe,clinical_surveillance_2023
amoxicillin_clavulanate,k_pneumoniae,europe,2023,0.35280000000000006,0.24696,0.49392,clinical_trial_rwe,clinical_surveillance_2023
amoxicillin_clavulanate,k_pneumoniae,asia,2023,0.45080000000000003,0.31556,0.63112,clinical_trial_rwe,clinical_surveillance_2023
amoxicillin_clavulanate,k_pneumoniae,africa,2023,0.49000000000000005,0.343,0.686,clinical_trial_rwe,clinical_surveillance_2023
amoxicillin_clavulanate,k_pneumoniae,south_america,2023,0.4312,0.30184,0.60368,clinical_trial_rwe,clinical_surveillance_2023
amoxicillin_clavulanate,k_pneumoniae,oceania,2023,0.34496000000000004,0.24147200000000002,0.48294400000000004,clinical_trial_rwe,clinical_surveillance_2023
amoxicillin_clavulanate,k_pneumoniae,north_america,2024,0.34212499999999996,0.23948749999999996,0.47897499999999993,clinical_trial_rwe,clinical_surveillance_2024
amoxicillin_clavulanate,k_pneumoniae,europe,2024,0.36224999999999996,0.25357499999999994,0.5071499999999999,clinical_trial_rwe,clinical_surveillance_2024
amoxicillin_clavulanate,k_pneumoniae,asia,2024,0.4628749999999999,0.3240124999999999,0.6480249999999999,clinical_trial_rwe,clinical_surveillance_2024
amoxicillin_clavulanate,k_pneumoniae,africa,2024,0.5031249999999999,0.35218749999999993,0.7043749999999999,clinical_trial_rwe,clinical_surveillance_2024
amoxicillin_clavulanate,k_pneumoniae,south_america,2024,0.44275,0.30992499999999995,0.6198499999999999,clinical_trial_rwe,clinical_surveillance_2024
amoxicillin_clavulanate,k_pneumoniae,oceania,2024,0.35419999999999996,0.24793999999999997,0.49587999999999993,clinical_trial_rwe,clinical_surveillance_2024
amoxicillin_clavulanate,p_aeruginosa,north_america,2019,0.765,0.5355,0.95,clinical_trial_rwe,clinical_surveillance_2019
amoxicillin_clavulanate,p_aeruginosa,europe,2019,0.81,0.567,0.95,clinical_trial_rwe,clinical_surveillance_2019
amoxicillin_clavulanate,p_aeruginosa,asia,2019,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2019
amoxicillin_clavulanate,p_aeruginosa,africa,2019,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2019
amoxicillin_clavulanate,p_aeruginosa,south_america,2019,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2019
amoxicillin_clavulanate,p_aeruginosa,oceania,2019,0.792,0.5544,0.95,clinical_trial_rwe,clinical_surveillance_2019
amoxicillin_clavulanate,p_aeruginosa,north_america,2020,0.78795,0.551565,0.95,clinical_trial_rwe,clinical_surveillance_2020
amoxicillin_clavulanate,p_aeruginosa,europe,2020,0.8343,0.58401,0.95,clinical_trial_rwe,clinical_surveillance_2020
amoxicillin_clavulanate,p_aeruginosa,asia,2020,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2020
amoxicillin_clavulanate,p_aeruginosa,africa,2020,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2020
amoxicillin_clavulanate,p_aeruginosa,south_america,2020,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2020
amoxicillin_clavulanate,p_aeruginosa,oceania,2020,0.81576,0.571032,0.95,clinical_trial_rwe,clinical_surveillance_2020
amoxicillin_clavulanate,p_aeruginosa,north_america,2021,0.8109000000000001,0.56763,0.95,clinical_trial_rwe,clinical_surveillance_2021
amoxicillin_clavulanate,p_aeruginosa,europe,2021,0.8586000000000001,0.6010200000000001,0.95,clinical_trial_rwe,clinical_surveillance_2021
amoxicillin_clavulanate,p_aeruginosa,asia,2021,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2021
amoxicillin_clavulanate,p_aeruginosa,africa,2021,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2021
amoxicillin_clavulanate,p_aeruginosa,south_america,2021,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2021
amoxicillin_clavulanate,p_aeruginosa,oceania,2021,0.83952,0.587664,0.95,clinical_trial_rwe,clinical_surveillance_2021
amoxicillin_clavulanate,p_aeruginosa,north_america,2022,0.8338500000000001,0.5836950000000001,0.95,clinical_trial_rwe,clinical_surveillance_2022
amoxicillin_clavulanate,p_aeruginosa,europe,2022,0.8829000000000001,0.6180300000000001,0.95,clinical_trial_rwe,clinical_surveillance_2022
amoxicillin_clavulanate,p_aeruginosa,asia,2022,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2022
amoxicillin_clavulanate,p_aeruginosa,africa,2022,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2022
amoxicillin_clavulanate,p_aeruginosa,south_america,2022,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2022
amoxicillin_clavulanate,p_aeruginosa,oceania,2022,0.8632800000000002,0.604296,0.95,clinical_trial_rwe,clinical_surveillance_2022
amoxicillin_clavulanate,p_aeruginosa,north_america,2023,0.8568000000000001,0.5997600000000001,0.95,clinical_trial_rwe,clinical_surveillance_2023
amoxicillin_clavulanate,p_aeruginosa,europe,2023,0.9072000000000001,0.63504,0.95,clinical_trial_rwe,clinical_surveillance_2023
amoxicillin_clavulanate,p_aeruginosa,asia,2023,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2023
amoxicillin_clavulanate,p_aeruginosa,africa,2023,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2023
amoxicillin_clavulanate,p_aeruginosa,south_america,2023,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2023
amoxicillin_clavulanate,p_aeruginosa,oceania,2023,0.8870400000000002,0.620928,0.95,clinical_trial_rwe,clinical_surveillance_2023
amoxicillin_clavulanate,p_aeruginosa,north_america,2024,0.8797499999999999,0.615825,0.95,clinical_trial_rwe,clinical_surveillance_2024
amoxicillin_clavulanate,p_aeruginosa,europe,2024,0.9315,0.6520499999999999,0.95,clinical_trial_rwe,clinical_surveillance_2024
amoxicillin_clavulanate,p_aeruginosa,asia,2024,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2024
amoxicillin_clavulanate,p_aeruginosa,africa,2024,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2024
amoxicillin_clavulanate,p_aeruginosa,south_america,2024,0.95,0.6649999999999999,0.95,clinical_trial_rwe,clinical_surveillance_2024
amoxicillin_clavulanate,p_aeruginosa,oceania,2024,0.9107999999999999,0.6375599999999999,0.95,clinical_trial_rwe,clinical_surveillance_2024
ampicillin,e_coli,north_america,2019,0.34,0.238,0.476,clinical_trial_rwe,clinical_surveillance_2019
ampicillin,e_coli,europe,2019,0.36000000000000004,0.252,0.504,clinical_trial_rwe,clinical_surveillance_2019
ampicillin,e_coli,asia,2019,0.45999999999999996,0.32199999999999995,0.6439999999999999,clinical_trial_rwe,clinical_surveillance_2019
ampicillin,e_coli,africa,2019,0.5,0.35,0.7,clinical_trial_rwe,clinical_surveillance_2019
ampicillin,e_coli,south_america,2019,0.44000000000000006,0.308,0.616,clinical_trial_rwe,clinical_surveillance_2019
ampicillin,e_coli,oceania,2019,0.35200000000000004,0.2464,0.4928,clinical_trial_rwe,clinical_surveillance_2019
ampicillin,e_coli,north_america,2020,0.3502,0.24514,0.49028,clinical_trial_rwe,clinical_surveillance_2020
ampicillin,e_coli,europe,2020,0.3708000000000001,0.25956,0.51912,clinical_trial_rwe,clinical_surveillance_2020
ampicillin,e_coli,asia,2020,0.4738,0.33165999999999995,0.6633199999999999,clinical_trial_rwe,clinical_surveillance_2020
ampicillin,e_coli,africa,2020,0.515,0.3605,0.721,clinical_trial_rwe,clinical_surveillance_2020
ampicillin,e_coli,south_america,2020,0.45320000000000005,0.31724,0.63448,clinical_trial_rwe,clinical_surveillance_2020
ampicillin,e_coli,oceania,2020,0.36256000000000005,0.253792,0.507584,clinical_trial_rwe,clinical_surveillance_2020
ampicillin,e_coli,north_america,2021,0.36040000000000005,0.25228,0.50456,clinical_trial_rwe,clinical_surveillance_2021
ampicillin,e_coli,europe,2021,0.38160000000000005,0.26712,0.53424,clinical_trial_rwe,clinical_surveillance_2021
ampicillin,e_coli,asia,2021,0.4876,0.34131999999999996,0.6826399999999999,clinical_trial_rwe,clinical_surveillance_2021
ampicillin,e_coli,africa,2021,0.53,0.371,0.742,clinical_trial_rwe,clinical_surveillance_2021
ampicillin,e_coli,south_america,2021,0.4664000000000001,0.32648000000000005,0.6529600000000001,clinical_trial_rwe,clinical_surveillance_2021
ampicillin,e_coli,oceania,2021,0.37312000000000006,0.261184,0.522368,clinical_trial_rwe,clinical_surveillance_2021
ampicillin,e_coli,north_america,2022,0.37060000000000004,0.25942000000000004,0.5188400000000001,clinical_trial_rwe,clinical_surveillance_2022
ampicillin,e_coli,europe,2022,0.3924000000000001,0.27468000000000004,0.5493600000000001,clinical_trial_rwe,clinical_surveillance_2022
ampicillin,e_coli,asia,2022,0.5014,0.35097999999999996,0.7019599999999999,clinical_trial_rwe,clinical_surveillance_2022
ampicillin,e_coli,africa,2022,0.545,0.3815,0.763,clinical_trial_rwe,clinical_surveillance_2022
ampicillin,e_coli,south_america,2022,0.4796000000000001,0.33572,0.67144,clinical_trial_rwe,clinical_surveillance_2022
ampicillin,e_coli,oceania,2022,0.3836800000000001,0.26857600000000004,0.5371520000000001,clinical_trial_rwe,clinical_surveillance_2022
ampicillin,e_coli,north_america,2023,0.3808000000000001,0.26656,0.53312,clinical_trial_rwe,clinical_surveillance_2023
ampicillin,e_coli,europe,2023,0.40320000000000006,0.28224000000000005,0.5644800000000001,clinical_trial_rwe,clinical_surveillance_2023
ampicillin,e_coli,asia,2023,0.5152,0.36063999999999996,0.7212799999999999,clinical_trial_rwe,clinical_surveillance_2023
ampicillin,e_coli,africa,2023,0.56,0.392,0.784,clinical_trial_rwe,clinical_surveillance_2023
ampicillin,e_coli,south_america,2023,0.4928000000000001,0.34496000000000004,0.6899200000000001,clinical_trial_rwe,clinical_surveillance_2023
ampicillin,e_coli,oceania,2023,0.3942400000000001,0.27596800000000005,0.5519360000000001,clinical_trial_rwe,clinical_surveillance_2023
ampicillin,e_coli,north_america,2024,0.391,0.2737,0.5474,clinical_trial_rwe,clinical_surveillance_2024
ampicillin,e_coli,europe,2024,0.41400000000000003,0.2898,0.5796,clinical_trial_rwe,clinical_surveillance_2024
ampicillin,e_coli,asia,2024,0.5289999999999999,0.3702999999999999,0.7405999999999998,clinical_trial_rwe,clinical_surveillance_2024
ampicillin,e_coli,africa,2024,0.575,0.40249999999999997,0.8049999999999999,clinical_trial_rwe,clinical_surveillance_2024
ampicillin,e_coli,south_america,2024,0.506,0.35419999999999996,0.7083999999999999,clinical_trial_rwe,clinical_surveillance_2024
ampicillin,e_coli,oceania,2024,0.4048,0.28336,0.56672,clinical_trial_rwe,clinical_surveillance_2024
ampicillin,k_pneumoniae,north_america,2019,0.425,0.2975,0.595,clinical_trial_rwe,clinical_surveillance_2019
ampicillin,k_pneumoniae,europe,2019,0.45,0.315,0.63,clinical_trial_rwe,clinical_surveillance_2019
ampicillin,k_pneumoniae,asia,2019,0.575,0.40249999999999997,0.8049999999999999,clinical_trial_rwe,clinical_surveillance_2019
ampicillin,k_pneumoniae,africa,2019,0.625,0.4375,0.875,clinical_trial_rwe,clinical_surveillance_2019
ampicillin,k_pneumoniae,south_america,2019,0.55,0.385,0.77,clinical_trial_rwe,clinical_surveillance_2019
ampicillin,k_pneumoniae,oceania,2019,0.44,0.308,0.616,clinical_trial_rwe,clinical_surveillance_2019
ampicillin,k_pneumoniae,north_america,2020,0.43775,0.30642499999999995,0.6128499999999999,clinical_trial_rwe,clinical_surveillance_2020
ampicillin,k_pneumoniae,europe,2020,0.4635,0.32445,0.6489,clinical_trial_rwe,clinical_surveillance_2020
ampicillin,k_pneumoniae,asia,2020,0.5922499999999999,0.4145749999999999,0.8291499999999998,clinical_trial_rwe,clinical_surveillance_2020
ampicillin,k_pneumoniae,africa,2020,0.64375,0.450625,0.90125,clinical_trial_rwe,clinical_surveillance_2020
ampicillin,k_pneumoniae,south_america,2020,0.5665000000000001,0.39655000000000007,0.7931000000000001,clinical_trial_rwe,clinical_surveillance_2020
ampicillin,k_pneumoniae,oceania,2020,0.4532,0.31723999999999997,0.6344799999999999,clinical_trial_rwe,clinical_surveillance_2020
ampicillin,k_pneumoniae,north_america,2021,0.4505,0.31534999999999996,0.6306999999999999,clinical_trial_rwe,clinical_surveillance_2021
ampicillin,k_pneumoniae,europe,2021,0.47700000000000004,0.33390000000000003,0.6678000000000001,clinical_trial_rwe,clinical_surveillance_2021
ampicillin,k_pneumoniae,asia,2021,0.6094999999999999,0.4266499999999999,0.8532999999999998,clinical_trial_rwe,clinical_surveillance_2021
ampicillin,k_pneumoniae,africa,2021,0.6625000000000001,0.46375000000000005,0.9275000000000001,clinical_trial_rwe,clinical_surveillance_2021
ampicillin,k_pneumoniae,south_america,2021,0.5830000000000001,0.4081,0.8162,clinical_trial_rwe,clinical_surveillance_2021
ampicillin,k_pneumoniae,oceania,2021,0.46640000000000004,0.32648,0.65296,clinical_trial_rwe,clinical_surveillance_2021
ampicillin,k_pneumoniae,north_america,2022,0.46325,0.324275,0.64855,clinical_trial_rwe,clinical_surveillance_2022
ampicillin,k_pneumoniae,europe,2022,0.49050000000000005,0.34335,0.6867,clinical_trial_rwe,clinical_surveillance_2022
ampicillin,k_pneumoniae,asia,2022,0.62675,0.438725,0.87745,clinical_trial_rwe,clinical_surveillance_2022
ampicillin,k_pneumoniae,africa,2022,0.68125,0.476875,0.95,clinical_trial_rwe,clinical_surveillance_2022
ampicillin,k_pneumoniae,south_america,2022,0.5995000000000001,0.4196500000000001,0.8393000000000002,clinical_trial_rwe,clinical_surveillance_2022
ampicillin,k_pneumoniae,oceania,2022,0.4796,0.33572,0.67144,clinical_trial_rwe,clinical_surveillance_2022
ampicillin,k_pneumoniae,north_america,2023,0.47600000000000003,0.3332,0.6664,clinical_trial_rwe,clinical_surveillance_2023
ampicillin,k_pneumoniae,europe,2023,0.5040000000000001,0.35280000000000006,0.7056000000000001,clinical_trial_rwe,clinical_surveillance_2023
ampicillin,k_pneumoniae,asia,2023,0.644,0.4508,0.9016,clinical_trial_rwe,clinical_surveillance_2023
ampicillin,k_pneumoniae,africa,2023,0.7000000000000001,0.49,0.95,clinical_trial_rwe,clinical_surveillance_2023
ampicillin,k_pneumoniae,south_america,2023,0.6160000000000001,0.4312,0.8624,clinical_trial_rwe,clinical_surveillance_2023
ampicillin,k_pneumoniae,oceania,2023,0.49280000000000007,0.34496000000000004,0.6899200000000001,clinical_trial_rwe,clinical_surveillance_2023
ampicillin,k_pneumoniae,north_america,2024,0.48874999999999996,0.34212499999999996,0.6842499999999999,clinical_trial_rwe,clinical_surveillance_2024
ampicillin,k_pneumoniae,europe,2024,0.5175,0.36224999999999996,0.7244999999999999,clinical_trial_rwe,clinical_surveillance_2024
ampicillin,k_pneumoniae,asia,2024,0.6612499999999999,0.46287499999999987,0.9257499999999997,clinical_trial_rwe,clinical_surveillance_2024
ampicillin,k_pneumoniae,africa,2024,0.71875,0.5031249999999999,0.95,clinical_trial_rwe,clinical_surveillance_2024
ampicillin,k_pneumoniae,south_america,2024,0.6325,0.4427499999999999,0.8854999999999998,clinical_trial_rwe,clinical_surveillance_2024
ampicillin,k_pneumoniae,oceania,2024,0.506,0.35419999999999996,0.7083999999999999,clinical_trial_rwe,clinical_surveillance_2024
ampicillin,enterococcus_faecalis,north_america,2019,0.17,0.119,0.238,clinical_trial_rwe,clinical_surveillance_2019
ampicillin,enterococcus_faecalis,europe,2019,0.18000000000000002,0.126,0.252,clinical_trial_rwe,clinical_surveillance_2019
ampicillin,enterococcus_faecalis,asia,2019,0.22999999999999998,0.16099999999999998,0.32199999999999995,clinical_trial_rwe,clinical_surveillance_2019
ampicillin,enterococcus_faecalis,africa,2019,0.25,0.175,0.35,clinical_trial_rwe,clinical_surveillance_2019
ampicillin,enterococcus_faecalis,south_america,2019,0.22000000000000003,0.154,0.308,clinical_trial_rwe,clinical_surveillance_2019
